Date,WJ,CITIC,GY,EB,SH,BJ,ID(XY),CS,NJ,HZ,JS,WX,Merchants,MS,HX,PD,BOC,HS,CRCB,BANKCOMM,JY,NB,PSBC,ICBC,ABC,CCB,PA
2016/10/11,,5.130097,9.821925,3.19726,,6.331874,13.637873,6.806778,6.189703,,8.82682,11.335964,16.214924,6.582519,7.695028,11.451151,2.81831,2.911602,3.307966,4.498522,10.378899,11.209469,4.102559,3.981102,2.68184,4.679707,8.782822
2016/10/12,,5.104446,9.732982,3.172019,,6.331874,13.59536,7.491106,6.135253,,8.774847,12.437946,16.055693,6.55424,7.710119,11.409644,2.739366,2.911602,3.260123,4.369776,10.108878,11.11677,4.102559,3.908128,2.60226,4.614935,8.763625
2016/10/13,,5.104446,9.68851,3.180433,,6.401461,13.612365,8.239303,6.153406,,8.722874,11.715337,16.002617,6.497674,7.725202,11.354394,2.692,2.858943,3.164439,4.30919,9.877378,11.180918,4.102559,3.802723,2.538596,4.509683,8.706032
2016/10/14,,5.095896,9.745611,3.172019,,6.387542,13.680384,9.060497,6.135253,,8.835482,11.968249,16.011465,6.533029,7.732751,11.375055,2.715683,2.843889,3.164439,4.384923,9.985351,11.238021,4.102559,3.827047,2.586344,4.58255,8.72523
2016/10/17,,5.095896,9.447029,3.146777,,6.373623,13.586858,9.96381,6.056594,,8.679563,11.335964,15.799157,6.533029,7.717661,11.243801,2.699894,2.821321,3.184942,4.35463,9.607264,11.123907,4.102559,3.794614,2.554512,4.566358,8.686834
2016/10/18,,5.155747,9.6186,3.180433,,6.401461,13.663379,10.109799,6.104996,,8.809496,11.245638,15.861078,6.55424,7.770467,11.292134,2.763049,2.851412,3.22595,4.430362,9.645877,11.195193,4.102559,3.867588,2.610218,4.647321,8.72523
2016/10/19,,5.181398,9.523253,3.19726,,6.380587,13.654877,9.854317,6.098948,,8.766184,11.101115,15.816849,6.561307,7.740293,11.243801,2.739366,2.843889,3.205446,4.407643,9.537813,11.209469,4.102559,3.818939,2.570428,4.598743,8.715631
2016/10/20,,5.198497,9.555095,3.19726,,6.408416,13.705892,9.461969,6.141301,,8.731536,10.721745,15.825693,6.568384,7.770467,11.257636,2.747261,2.746085,3.198611,4.445509,9.483828,11.444832,4.102559,3.827047,2.578386,4.631128,8.706032
2016/10/21,,5.215599,9.624915,3.214088,,6.484959,13.80792,9.115244,6.310716,,8.774847,10.396569,15.843387,6.568384,7.823282,11.264554,2.747261,2.746085,3.198611,4.445509,9.422064,11.573129,4.102559,3.827047,2.578386,4.631128,8.763625
2016/10/24,,5.266899,9.88543,3.264571,,6.540617,13.884443,9.29773,6.413577,,9.034714,10.848201,16.197231,6.624941,7.928894,11.381974,2.826205,2.96427,3.232785,4.543962,9.614947,11.836949,3.964657,3.90002,2.626134,4.720189,8.86921
2016/10/25,,5.275449,9.891745,3.256157,,6.498869,13.824925,9.580587,6.40752,,9.008727,10.848201,16.038,6.617874,7.883628,11.347476,2.81831,2.919125,3.22595,4.543962,10.108878,11.865501,3.826757,3.883804,2.626134,4.712092,8.840414
2016/10/26,,5.207048,9.707543,3.214088,,6.484959,13.765409,9.325105,6.286515,,8.878794,10.640451,15.896463,6.561307,7.80819,11.278298,2.778838,2.949224,3.184942,4.513669,9.908213,11.737113,3.757806,3.827047,2.60226,4.631128,8.782822
2016/10/27,,5.172848,9.726578,3.19726,,6.491914,13.773911,9.398099,6.304668,,8.82682,10.739811,15.754923,6.55424,7.845914,11.188459,2.747261,2.896557,3.171273,4.445509,9.776999,11.915374,3.637142,3.802723,2.570428,4.590646,8.792419
2016/10/28,,5.232699,9.987092,3.214088,,6.519743,13.833428,10.337909,6.359118,10.424177,8.965416,11.805662,15.834539,6.582519,7.883628,11.257636,2.715683,2.873988,3.178108,4.400069,10.139713,11.915374,3.585429,3.754073,2.56247,4.533972,8.802019
2016/10/31,,5.189948,10.209451,3.205674,,6.484959,13.867436,11.368962,6.347022,11.46699,9.000066,12.275359,15.799157,6.50475,7.853455,11.243801,2.747261,2.806275,3.178108,4.475802,10.3326,11.972476,3.619905,3.786506,2.60226,4.598743,8.782822
2016/11/1,,5.207048,10.145856,3.256157,,6.498869,13.994973,11.514953,6.449874,12.61505,8.991405,11.877922,15.90531,6.511818,7.876088,11.264554,2.778838,2.798752,3.178108,4.536388,10.162863,12.036624,3.714712,3.851371,2.634092,4.679707,8.773223
2016/11/2,,5.095896,10.031565,3.214088,,6.484959,13.943958,11.314217,6.401472,13.292,8.835482,11.661139,15.781466,6.476463,7.860997,11.195378,2.723577,2.768653,3.143934,4.453082,9.954515,11.979615,3.714712,3.77029,2.578386,4.566358,8.706032
2016/11/3,,5.138648,10.101384,3.230916,,6.547581,14.011978,10.958366,6.437778,12.697438,8.844145,11.652106,15.861078,6.497674,8.004341,11.299052,2.715683,2.911602,3.1371,4.498522,9.946828,12.086589,3.757806,3.762182,2.578386,4.533972,8.763625
2016/11/4,,5.181398,9.961656,3.23933,,6.58933,13.90995,10.757629,6.413577,12.317771,8.792172,11.570813,15.843387,6.476463,8.057146,11.333641,2.715683,2.949224,3.157604,4.460655,9.807926,12.015211,3.749187,3.77029,2.586344,4.533972,8.744427
2016/11/7,,5.172848,9.955339,3.256157,,6.596285,13.841929,10.876247,6.401472,12.240045,8.774847,11.606944,15.825693,6.476463,8.072238,11.347476,2.747261,2.919125,3.143934,4.528814,9.792462,11.879777,3.731949,3.802723,2.594302,4.598743,8.754025
2016/11/8,,5.283999,10.082351,3.264571,,6.638033,13.935455,10.958366,6.413577,12.221755,8.98274,11.959217,15.914157,6.48354,8.125044,11.381974,2.778838,2.919125,3.178108,4.566681,9.993128,12.065176,3.697474,3.843263,2.610218,4.631128,8.782822
2016/11/9,,5.241249,9.859994,3.247743,,6.58933,13.765409,10.529521,6.334917,11.778075,8.800834,11.543715,15.825693,6.441117,8.117503,11.375055,2.684105,2.873988,3.096092,4.437935,9.792462,11.922511,3.645762,3.713532,2.538596,4.469201,8.706032
2016/11/10,,5.3182,10.190329,3.281399,,6.665863,13.90995,11.578823,6.371223,12.226327,9.043376,12.302457,15.923003,6.476463,8.253298,11.451151,2.731472,2.866466,3.150769,4.536388,10.21685,12.072313,3.662999,3.778398,2.554512,4.550165,8.773223
2016/11/11,,5.412252,10.380934,3.289813,,6.638033,13.850434,11.77956,6.437778,12.153083,9.121336,12.763122,15.940695,6.50475,8.253298,11.464896,2.699894,2.828844,3.109761,4.468229,10.456128,12.307584,3.602667,3.729749,2.514723,4.469201,8.811618
2016/11/14,,5.489203,10.539787,3.30664,,6.672828,13.850434,12.564254,6.474083,12.345204,9.285919,13.061198,15.958388,6.518886,8.275931,11.471814,2.668316,2.783707,3.102927,4.415216,10.780229,12.321861,3.619905,3.656776,2.474932,4.420623,8.850014
2016/11/15,,5.429352,10.380934,3.289813,,6.679782,13.833428,12.181031,6.498284,12.198804,9.181973,12.754088,16.082233,6.511818,8.260839,11.464896,2.676211,2.806275,3.150769,4.437935,10.602714,12.307584,3.619905,3.648668,2.490849,4.477297,8.859611
2016/11/16,,5.412252,10.330147,3.272985,,6.707612,13.850434,11.952923,6.468027,12.134794,9.129998,12.781187,16.029158,6.497674,8.283472,11.471814,2.652527,2.873988,3.157604,4.415216,10.571878,12.236299,3.628524,3.632451,2.474932,4.420623,8.859611
2016/11/17,,5.429352,10.412686,3.272985,10.426221,6.714575,13.824925,11.998543,6.413577,11.915241,9.104012,12.582469,16.029158,6.50475,8.283472,11.471814,2.652527,2.889034,3.164439,4.437935,10.448351,12.243436,3.619905,3.616235,2.474932,4.412526,8.840414
2016/11/18,,5.403702,10.279272,3.247743,11.200364,6.707612,13.799417,11.587947,6.359118,11.704831,9.000066,12.130836,16.011465,6.50475,8.260839,11.471814,2.652527,2.889034,3.143934,4.475802,10.294078,12.193471,3.628524,3.632451,2.48289,4.436815,8.811618
2016/11/21,,5.514854,10.330147,3.289813,10.552148,6.777199,13.892944,11.816057,6.455931,11.640821,9.043376,12.356652,16.223768,6.561307,8.381542,11.499485,2.652527,2.93417,3.171273,4.475802,10.324913,12.328997,3.628524,3.640559,2.48289,4.453008,8.86921
2016/11/22,,5.651656,10.387339,3.34871,10.529978,6.853733,13.960964,11.898175,6.631394,11.677399,9.17331,12.501176,16.250311,6.582519,8.638049,11.527156,2.707788,2.93417,3.239619,4.566681,10.40205,12.528671,3.645762,3.729749,2.530638,4.550165,8.984394
2016/11/23,,5.891061,10.419091,3.399193,10.474419,6.965067,14.173525,11.925549,6.879469,11.640821,9.311906,12.365685,16.666075,6.624941,8.879456,11.699916,2.731472,2.941693,3.266958,4.551535,10.378899,12.792494,3.619905,3.762182,2.554512,4.614935,9.070783
2016/11/24,,5.899611,10.622415,3.424434,10.103997,6.944194,14.148016,11.77956,6.861317,11.32068,9.623746,12.121804,16.577612,6.610806,8.849282,11.672246,2.731472,2.919125,3.280627,4.543962,10.209163,12.692657,3.619905,3.737857,2.546554,4.60684,9.089981
2016/11/25,,5.925261,10.660483,3.483331,10.144746,7.166847,14.36908,11.77956,7.048884,11.265724,9.632408,12.221163,16.798765,6.653228,9.083121,11.81051,2.763049,2.911602,3.355808,4.574255,10.301764,12.98503,3.645762,3.786506,2.554512,4.655418,9.233961
2016/11/28,,5.976562,11.028975,3.491745,10.115126,7.125099,14.318065,11.670067,7.163841,11.325253,9.822978,12.230195,16.497999,6.646152,8.939813,11.893431,2.794627,2.93417,3.389982,4.566681,10.324913,12.977893,3.714712,3.85948,2.60226,4.712092,9.243561
2016/11/29,,5.916712,10.889246,3.500159,9.826203,7.090313,14.428596,11.122604,7.181993,10.954729,9.554448,11.59791,16.58646,6.695651,8.871916,11.927931,2.770944,2.919125,3.32847,4.528814,9.915899,12.878055,3.714712,3.875696,2.594302,4.720189,9.233961
2016/11/30,9.165512,5.745708,10.539787,3.441262,9.703956,7.041601,14.318065,10.848874,6.970224,10.652875,9.337893,11.363063,16.409538,6.716862,8.713487,11.858843,2.786733,2.956747,3.307966,4.513669,9.715327,12.500119,3.749187,3.851371,2.586344,4.679707,9.16677
2016/12/1,10.08039,5.762809,10.717674,3.45809,9.741025,7.125099,14.36908,11.031362,7.145688,10.730603,9.398528,11.471454,16.356462,6.667363,8.826651,11.851925,2.810416,2.971792,3.32847,4.490948,9.769313,12.692657,3.714712,3.883804,2.60226,4.736381,9.214765
2016/12/2,11.08841,5.745708,10.571541,3.432848,9.533599,7.215559,14.343573,10.88537,7.060979,10.593348,9.259933,11.200474,16.356462,6.667363,8.743662,11.817338,2.794627,2.971792,3.314801,4.422789,9.584113,12.571406,3.697474,3.851371,2.578386,4.6959,9.16677
2016/12/5,12.19809,5.745708,10.387339,3.41602,9.555858,7.152936,14.377582,10.830626,7.08519,10.671165,9.112675,11.245638,16.506844,6.667363,8.811558,11.955602,2.778838,2.896557,3.260123,4.430362,9.622726,12.478706,3.706093,3.867588,2.570428,4.687803,9.080382
2016/12/6,13.417908,5.711507,10.368216,3.390779,9.581798,6.972023,14.36908,10.940117,6.879469,10.72603,9.138662,11.299834,16.453768,6.660296,8.653131,11.90035,2.794627,2.889034,3.294297,4.430362,9.661248,12.514397,3.706093,3.908128,2.578386,4.720189,9.109178
2016/12/7,14.756345,5.711507,10.584258,3.382365,9.626226,6.985941,14.318065,10.985739,6.903669,10.748891,9.181973,11.426291,16.47146,6.610806,8.660683,11.796675,2.810416,2.904079,3.273793,4.475802,9.723013,12.571406,3.697474,3.916236,2.60226,4.728285,9.099579
2016/12/8,16.230265,5.933812,10.730392,3.407607,9.722533,7.034647,14.394587,11.113481,7.048884,10.98216,9.337893,11.679205,16.595308,6.829985,8.781385,11.845008,2.841994,2.93417,3.355808,4.566681,9.807926,12.86378,3.697474,3.932453,2.626134,4.768767,9.137974
2016/12/9,14.985008,6.139016,11.067132,3.516986,9.700275,7.020727,14.632653,10.96749,7.139639,10.954729,9.450501,11.534682,16.966845,6.86534,8.969986,11.976354,2.841994,2.941693,3.348974,4.589401,9.831078,13.063455,3.671618,3.932453,2.618176,4.760671,9.262756
2016/12/12,14.154868,6.113365,11.022661,3.516986,9.252126,7.166847,14.709177,10.237541,7.048884,10.405798,9.233945,10.784973,17.028767,6.88655,8.909638,12.086857,2.794627,2.941693,3.273793,4.490948,9.159699,12.763943,3.637142,3.883804,2.594302,4.6959,9.118777
2016/12/13,14.02777,6.010763,10.959064,3.474917,9.092896,7.090313,14.505117,10.191919,7.012578,10.209197,9.199296,10.70368,16.701458,6.837052,8.736119,11.865761,2.778838,2.904079,3.280627,4.453082,9.159699,12.571406,3.619905,3.85948,2.578386,4.663514,9.041986
2016/12/14,13.714406,5.985113,11.378434,3.491745,9.085447,7.076395,14.598644,10.082427,7.079133,10.131379,9.268594,10.622385,16.648382,6.964319,8.788926,11.872678,2.778838,2.911602,3.273793,4.437935,9.159699,12.542947,3.619905,3.818939,2.570428,4.631128,9.022788
2016/12/15,13.58731,5.694407,10.959064,3.34871,9.052148,6.902445,14.122511,10.091551,6.697949,10.172528,9.078025,10.658516,16.135307,6.723929,8.36646,11.540991,2.723577,2.866466,3.157604,4.28647,9.121113,11.965339,3.576811,3.705424,2.522681,4.493491,8.878809
2016/12/16,13.511088,5.745708,10.940031,3.323468,9.00395,6.923319,14.028983,10.027679,6.625346,10.135952,8.965416,10.658516,16.082233,6.596663,8.275931,11.51332,2.731472,2.956747,3.164439,4.271324,9.167413,11.965339,3.594049,3.705424,2.530638,4.493491,8.878809
2016/12/19,13.460306,5.668757,10.660483,3.315054,8.815103,6.923319,13.960964,9.726575,6.534582,9.957547,8.740197,10.495929,15.931848,6.547173,8.245748,11.416562,2.699894,2.843889,3.089257,4.19559,8.982212,11.90119,3.550954,3.697316,2.522681,4.469201,8.830815
2016/12/20,13.468691,5.523404,10.209451,3.281399,8.815103,6.916355,13.782413,9.562338,6.401472,9.852387,8.653576,10.324308,15.737233,6.540097,8.155218,11.250719,2.668316,2.821321,3.055084,4.150151,8.696697,11.615954,3.585429,3.689209,2.514723,4.428719,8.744427
2016/12/21,13.443346,5.608906,10.336462,3.30664,8.974331,6.902445,13.816423,9.717452,6.504333,9.98507,8.74886,10.459798,15.754923,6.533029,8.177851,11.278298,2.668316,2.956747,3.096092,4.172871,8.773862,11.851226,3.594049,3.697316,2.538596,4.469201,8.792419
2016/12/22,13.375511,5.600355,10.419091,3.281399,8.892833,6.777199,13.722897,9.571461,6.498284,9.884394,8.696887,10.342374,15.67531,6.490607,8.125044,11.188459,2.652527,2.956747,3.027745,4.142578,8.673548,11.943926,3.594049,3.640559,2.506765,4.412526,8.773223
2016/12/23,13.324728,5.557605,10.031565,3.272985,8.718777,6.749361,13.646374,9.325105,6.437778,9.779233,8.506317,10.008166,15.569158,6.476463,8.011883,11.188459,2.644633,2.896557,3.007241,4.135005,8.403461,11.765664,3.576811,3.640559,2.490849,4.550165,8.715631
2016/12/28,13.731365,5.412252,10.012443,3.264571,8.589143,6.742405,13.612365,9.416348,6.383319,9.619118,8.298425,9.872676,15.586851,6.398695,8.049606,11.119372,2.676211,2.96427,3.04825,4.180445,8.295425,11.822675,3.602667,3.6811,2.514723,4.768767,8.696433
2016/12/29,13.646665,5.437903,9.993408,3.272985,8.60766,6.728486,13.586858,9.480219,6.449874,9.609974,8.32441,9.899775,15.471851,6.405762,8.094872,11.105536,2.684105,2.919125,3.061919,4.180445,8.326298,11.729976,3.585429,3.713532,2.506765,4.768767,8.715631
2016/12/30,13.095971,5.480653,10.025162,3.289813,8.622478,6.79111,13.722897,9.461969,6.558791,9.582541,8.341735,9.872676,15.569158,6.419906,8.185401,11.202295,2.715683,2.971792,3.109761,4.248604,8.349448,11.865501,3.611286,3.77029,2.530638,4.833538,8.734828
2017/1/3,13.282331,5.771359,10.336462,3.323468,8.737294,6.874607,13.80792,9.571461,6.806858,9.66484,8.445682,9.999133,15.887618,6.441117,8.404175,11.264554,2.747261,3.009407,3.116596,4.294044,8.511497,12.407421,3.628524,3.794614,2.554512,4.744478,8.792419
2017/1/4,13.189151,5.771359,10.368216,3.331882,8.785483,6.867652,13.875939,9.58971,6.885517,9.747139,8.488994,10.044297,15.940695,6.441117,8.449439,11.285216,2.731472,3.02446,3.130265,4.278897,8.519212,12.485846,3.65438,3.77029,2.570428,4.720189,8.792419
2017/1/5,13.172286,5.805559,10.355586,3.315054,8.703959,6.874607,13.884443,9.580587,6.897622,9.696844,8.437019,10.0172,16.011465,6.419906,8.389092,11.264554,2.763049,2.986838,3.157604,4.339483,8.503775,12.350411,3.680236,3.818939,2.594302,4.736381,8.802019
2017/1/6,12.985927,5.805559,10.088755,3.298226,8.578031,6.839822,13.748405,9.425471,6.782657,9.550535,8.341735,9.827513,15.887618,6.370407,8.306105,11.181631,2.778838,2.986838,3.130265,4.347057,8.372598,12.300447,3.671618,3.835155,2.594302,4.720189,8.763625
2017/1/9,12.808045,5.84831,10.145856,3.298226,8.60766,6.860696,13.80792,9.416348,6.855268,9.577969,8.367722,9.755253,15.869925,6.377484,8.351369,11.195378,2.763049,2.96427,3.1371,4.30919,8.334011,12.485846,3.714712,3.794614,2.594302,4.720189,8.782822
2017/1/10,12.621685,5.728608,10.063317,3.289813,8.51136,6.860696,13.790915,9.306855,6.758455,9.504724,8.333074,9.619761,15.869925,6.384551,8.351369,11.188459,2.770944,2.986838,3.157604,4.33191,8.225975,12.478706,3.706093,3.818939,2.60226,4.776864,8.782822
2017/1/11,12.596247,5.694407,9.961656,3.289813,8.3484,6.818947,13.731398,9.23386,6.655595,9.280599,8.237788,9.592664,15.887618,6.356273,8.208034,11.167796,2.786733,3.02446,3.178108,4.35463,8.102511,12.264851,3.740568,3.85948,2.60226,4.809249,8.773223
2017/1/12,12.316708,5.694407,9.644039,3.272985,8.255798,6.818947,13.705892,9.179114,6.6677,9.129717,8.029895,9.43911,15.923003,6.363339,8.185401,11.140124,2.778838,3.02446,3.178108,4.347057,8.002198,12.058038,3.731949,3.867588,2.60226,4.78496,8.782822
2017/1/13,11.816891,5.788459,9.656669,3.298226,8.163206,6.88157,13.824925,9.133493,6.734254,8.983317,8.099193,9.231359,16.117613,6.419906,8.260839,11.243801,2.794627,2.979316,3.191777,4.384923,7.855574,12.1436,3.792281,3.867588,2.594302,4.752574,8.792419
2017/1/16,11.147673,5.87396,9.701139,3.340296,8.303953,6.999853,14.071495,8.759393,6.837115,8.978745,8.229126,8.833922,16.436077,6.50475,8.396633,11.444232,2.763049,2.979316,3.150769,4.347057,7.485174,12.243436,3.835375,3.835155,2.570428,4.6959,8.773223
2017/1/17,11.240852,5.83121,9.68851,3.331882,8.318763,6.930274,13.960964,8.704647,6.831067,9.019895,8.185815,8.82489,16.321077,6.469396,8.396633,11.340559,2.770944,2.971792,3.164439,4.339483,7.54691,12.464523,3.852613,3.843263,2.594302,4.687803,8.782822
2017/1/18,11.037626,5.891061,9.732982,3.357123,8.255798,6.978978,14.156519,8.385294,6.952071,8.864405,8.09053,8.599074,16.444923,6.490607,8.487164,11.388892,2.794627,2.994361,3.184942,4.37735,7.392573,12.649922,3.904326,3.867588,2.610218,4.736381,8.802019
2017/1/19,11.046013,5.87396,9.720263,3.34871,8.352098,6.965067,14.148016,8.303176,6.946023,8.89642,8.09053,8.544877,16.382999,6.490607,8.494704,11.430397,2.802521,3.001884,3.191777,4.35463,7.369423,12.528671,3.912945,3.875696,2.60226,4.736381,8.811618
2017/1/20,11.427213,5.916712,9.866398,3.365537,8.496551,6.978978,14.267051,8.485662,6.952071,9.029038,8.185815,8.761662,16.444923,6.518886,8.577693,11.471814,2.770944,2.971792,3.184942,4.33191,7.531474,12.692657,3.921564,3.818939,2.586344,4.687803,8.850014
2017/1/23,11.410347,5.916712,9.834555,3.357123,8.529886,7.013771,14.224539,8.494787,6.837115,9.038184,8.203139,8.806824,16.365309,6.518886,8.539968,11.451151,2.778838,2.941693,3.205446,4.324337,7.54691,12.62851,3.930182,3.835155,2.578386,4.6959,8.850014
2017/1/24,11.342512,5.925261,9.847274,3.41602,8.500248,7.020727,14.386086,8.421792,6.994426,9.006179,8.159828,8.770695,16.692612,6.55424,8.668222,11.534073,2.786733,2.919125,3.260123,4.33191,7.562346,12.735482,3.930182,3.835155,2.586344,4.639225,8.898006
2017/1/25,11.435692,5.916712,9.853678,3.41602,8.526179,7.006816,14.394587,8.430916,6.982329,9.010751,8.203139,8.78876,16.701458,6.518886,8.713487,11.534073,2.770944,2.911602,3.266958,4.30919,7.554624,12.664106,3.930182,3.827047,2.578386,4.631128,8.888409
2017/1/26,11.63901,5.968013,10.158577,3.432848,8.622478,7.020727,14.513621,8.513036,6.952071,9.216588,8.307086,8.915216,16.807613,6.540097,8.743662,11.56857,2.810416,3.001884,3.287462,4.369776,7.647224,12.656968,3.938801,3.891912,2.610218,4.728285,8.955599
2017/2/3,11.46113,5.87396,10.012443,3.390779,8.492844,6.972023,14.224539,8.394418,6.885517,9.097711,8.263775,8.743596,16.542229,6.48354,8.668222,11.492567,2.763049,2.979316,3.273793,4.301617,7.562346,12.557224,3.999133,3.81083,2.578386,4.663514,8.888409
2017/2/6,11.64749,5.83121,10.145856,3.399193,8.533585,6.978978,14.216035,8.60428,6.806858,9.193728,8.315749,8.978445,16.47146,6.476463,8.570152,11.51332,2.794627,2.979316,3.307966,4.339483,7.685811,12.407421,4.024989,3.843263,2.570428,4.6959,8.936401
2017/2/7,11.554309,5.81411,10.095071,3.390779,8.444699,6.978978,14.165022,8.503911,6.897622,9.111427,8.237788,8.92425,16.427229,6.462328,8.577693,11.520238,2.802521,2.956747,3.301131,4.316763,7.639511,12.59282,4.042227,3.85948,2.578386,4.6959,8.926803
2017/2/8,11.884632,5.83121,10.222171,3.407607,8.522472,6.972023,14.173525,8.741144,6.885517,9.193728,8.307086,9.249424,16.453768,6.448185,8.615417,11.520238,2.865677,2.986838,3.32847,4.400069,7.793847,12.599957,4.033608,3.908128,2.60226,4.736381,8.926803
2017/2/9,11.842329,5.856861,10.279272,3.41602,8.563221,6.923319,14.19053,8.750269,6.849211,9.198298,8.32441,9.195229,16.568768,6.448185,8.653131,11.554736,2.936727,3.016929,3.369478,4.445509,7.770698,12.53581,4.068083,3.948669,2.626134,4.793056,8.936401
2017/2/10,12.18961,5.856861,10.380934,3.432848,8.685441,6.930274,14.250046,9.069621,7.000482,9.39042,8.471667,9.637828,16.719152,6.441117,8.773844,11.596241,2.952516,2.986838,3.424155,4.490948,8.550075,12.714069,4.050846,3.940561,2.650008,4.78496,8.955599
2017/2/13,12.943529,5.968013,10.774863,3.474917,8.933581,6.992897,14.343573,9.635334,7.181993,9.715133,8.6709,10.369471,16.781073,6.462328,8.773844,11.644575,2.999882,2.979316,3.485666,4.536388,9.4066,13.070592,4.007752,4.005426,2.689798,4.817345,9.032388
2017/2/14,12.816432,5.916712,10.685921,3.466503,8.844722,6.937229,14.233041,9.67183,7.133591,9.619118,8.566954,10.360439,16.692612,6.434041,8.721029,11.575489,3.015671,3.077119,3.465163,4.551535,10.348063,13.034903,4.085321,4.021642,2.72163,4.833538,9.022788
2017/2/15,13.672009,6.027864,10.825651,3.483331,8.933581,7.013771,14.284055,10.566018,7.272749,9.898109,8.74886,11.001756,16.922611,6.469396,8.819108,11.637657,3.134087,3.069597,3.567682,4.68028,11.38213,13.056316,4.137034,4.135156,2.888748,5.076429,9.070783
2017/2/16,14.129429,6.027864,11.048009,3.500159,8.959521,7.062476,14.267051,10.648137,7.351408,10.030791,8.887456,11.128213,16.931458,6.448185,8.841742,11.596241,3.181454,3.039506,3.62236,4.756013,12.524166,13.120463,4.102559,4.159481,2.944453,5.222164,9.080382
2017/2/17,13.375511,5.899611,10.635046,3.449676,8.781715,7.013771,14.19053,10.31966,7.181993,9.710561,8.636251,10.60432,16.825306,6.384551,8.751211,11.499485,3.118299,3.02446,3.540343,4.642414,12.940866,12.913745,4.102559,4.102724,2.872832,5.1412,9.013191
2017/2/20,14.713948,6.027864,11.359311,3.5254,9.229866,7.090313,14.377582,11.350713,7.545025,10.579631,9.17331,11.661139,17.161455,6.462328,8.962445,11.686081,3.165665,3.001884,3.574517,4.748439,12.655381,13.484216,4.137034,4.143265,2.904664,5.1412,9.17637
2017/2/21,15.984548,6.044965,11.206861,3.5254,9.096578,7.076395,14.386086,11.195601,7.436117,10.341788,8.98274,11.742434,17.170301,6.455252,8.962445,11.665329,3.118299,2.971792,3.588186,4.748439,12.655381,13.327276,4.128415,4.110832,2.864874,5.100718,9.185967
2017/2/22,14.544546,6.053514,11.149672,3.5254,8.992821,7.048565,14.352074,10.639013,7.47847,10.177101,8.86147,11.245638,17.161455,6.426973,9.000169,11.575489,3.17356,2.986838,3.752217,4.839318,12.346652,13.391518,4.137034,4.200022,2.904664,5.222164,9.185967
2017/2/23,14.239569,6.019313,11.308525,3.5254,8.98914,7.055521,14.352074,10.593391,7.387714,10.195391,8.887456,11.101115,17.143764,6.419906,8.924721,11.534073,3.189348,3.009407,3.704375,4.786306,12.454718,13.248853,4.137034,4.20813,2.88079,5.230261,9.128376
2017/2/24,14.375146,5.942362,11.238615,3.500159,8.996589,7.048565,14.36908,10.739382,7.411915,10.218339,8.809496,11.444355,17.187998,6.41283,8.849282,11.547818,3.134087,3.02446,3.745383,4.733293,13.681668,13.241714,4.145653,4.167589,2.856915,5.189779,9.118777
2017/2/27,13.960029,5.899611,11.041694,3.491745,8.870661,7.013771,14.292558,10.739382,7.327207,9.975925,8.705549,11.335964,17.170301,6.391618,8.758752,11.464896,3.102509,2.994361,3.731714,4.695426,15.04752,13.191842,4.137034,4.11894,2.825084,5.149297,9.051586
2017/2/28,15.357729,5.899611,11.473692,3.483331,9.066957,6.999853,14.241543,11.816057,7.405867,10.497331,9.008727,12.474077,17.196842,6.384551,8.804018,11.464896,3.102509,3.02446,3.724879,4.687854,16.513659,13.427113,4.102559,4.127048,2.848958,5.173586,9.099579
2017/3/1,15.010447,5.916712,11.2323,3.542228,8.974331,6.958104,14.165022,11.542325,7.351408,10.332645,8.870131,12.519239,17.108381,6.391618,8.736119,11.444232,3.078826,3.001884,3.704375,4.65756,15.441072,13.298817,4.119797,4.086508,2.825084,5.133104,9.109178
2017/3/2,16.509804,5.865411,11.346593,3.5254,9.01876,6.860696,14.028983,12.126286,7.206194,10.584203,9.017389,13.070231,16.896074,6.342129,8.622957,11.340559,3.047249,3.009407,3.683871,4.649988,15.51052,13.099144,4.137034,4.062183,2.809168,5.068333,9.051586
2017/3/3,15.662705,5.84831,11.03529,3.500159,8.903961,6.874607,14.011978,11.615319,7.163841,10.3235,8.818158,12.44698,16.816458,6.342129,8.622957,11.299052,2.991988,3.02446,3.663367,4.581828,14.51507,12.942203,4.145653,3.997318,2.785294,4.979273,9.022788
2017/3/6,15.645745,5.83121,11.162392,3.483331,8.933581,6.853733,14.054491,11.825181,7.284854,10.369222,8.844145,13.016035,16.860689,6.335062,8.683313,11.340559,3.007777,3.02446,3.670202,4.589401,14.584519,13.049177,4.188747,4.013534,2.80121,4.995466,9.070783
2017/3/7,16.255701,5.83121,11.435535,3.500159,8.944711,6.860696,14.105505,12.217528,7.357457,10.511047,8.948092,13.241851,17.019918,6.342129,8.751211,11.354394,3.015671,3.02446,3.704375,4.604547,16.035286,13.020719,4.24046,4.02975,2.817126,5.003561,9.070783
2017/3/8,16.458929,5.83121,11.397467,3.491745,8.878023,6.846777,14.054491,12.117161,7.309055,10.433322,8.870131,13.115395,17.064152,6.306774,8.743662,11.326722,3.023565,3.02446,3.683871,4.619694,16.066122,12.970755,4.214603,4.070291,2.833042,5.011658,9.041986
