Dateline,网上支付,,移动支付,,ATM机,,POS机,,中国银行业IT投资规模,,fintech_mktcap_adjusted,Fintech Index
2017/11/7,463.8434483,0.002350088,50.97068966,0.00152672,95.25931034,0.00023351,3107.004828,0.000105995,1000.356987,0.00038002,0.063795248,0.013644366
2017/11/8,464.9322414,0.002344578,51.04844828,0.001524393,95.28155172,0.000233455,3107.334138,0.000105984,1000.737071,0.000379876,0.063795494,0.013642812
2017/11/9,466.0210345,0.002339094,51.1262069,0.001522073,95.3037931,0.000233401,3107.663448,0.000105973,1001.117155,0.000379732,0.063795739,0.013641265
2017/11/10,467.1098276,0.002333635,51.20396552,0.00151976,95.32603448,0.000233346,3107.992759,0.000105962,1001.497238,0.000379587,0.063795985,0.013639724
2017/11/13,468.1986207,0.002328202,51.28172414,0.001517454,95.34827586,0.000233292,3108.322069,0.00010595,1001.877322,0.000379443,0.063796231,0.01363819
2017/11/14,469.2874138,0.002322794,51.35948276,0.001515154,95.37051724,0.000233237,3108.651379,0.000105939,1002.257406,0.0003793,0.063796476,0.013636663
2017/11/15,470.3762069,0.002317411,51.43724138,0.001512862,95.39275862,0.000233183,3108.98069,0.000105928,1002.63749,0.000379156,0.063796722,0.013635141
2017/11/16,471.465,0.002312053,51.515,0.001510577,95.415,0.000233129,3109.31,0.000105917,1003.017573,0.000379012,0.063796967,0.013633626
2017/11/17,472.5537931,0.00230672,51.59275862,0.001508298,95.43724138,0.000233074,3109.63931,0.000105905,1003.397657,0.000378868,0.063797213,0.013632118
2017/11/20,473.6425862,0.002301411,51.67051724,0.001506027,95.45948276,0.00023302,3109.968621,0.000105894,1003.777741,0.000378725,0.063797459,0.013630616
2017/11/21,474.7313793,0.002296127,51.74827586,0.001503762,95.48172414,0.000232966,3110.297931,0.000105883,1004.157824,0.000378582,0.063797704,0.01362912
2017/11/22,475.8201724,0.002290867,51.82603448,0.001501504,95.50396552,0.000232911,3110.627241,0.000105872,1004.537908,0.000378438,0.06379795,0.01362763
2017/11/23,476.9089655,0.002285631,51.9037931,0.001499253,95.5262069,0.000232857,3110.956552,0.000105861,1004.917992,0.000378295,0.063798196,0.013626147
2017/11/24,477.9977586,0.002280419,51.98155172,0.001497009,95.54844828,0.000232803,3111.285862,0.000105849,1005.298075,0.000378152,0.063798441,0.013624669
2017/11/27,479.0865517,0.00227523,52.05931034,0.001494771,95.57068966,0.000232749,3111.615172,0.000105838,1005.678159,0.000378009,0.063798687,0.013623198
2017/11/28,480.1753448,0.002270065,52.13706897,0.00149254,95.59293103,0.000232695,3111.944483,0.000105827,1006.058243,0.000377866,0.063798932,0.013621733
2017/11/29,481.2641379,0.002264924,52.21482759,0.001490316,95.61517241,0.000232641,3112.273793,0.000105816,1006.438326,0.000377724,0.063799178,0.013620274
2017/11/30,482.352931,0.002259805,52.29258621,0.001488098,95.63741379,0.000232586,3112.603103,0.000105805,1006.81841,0.000377581,0.063799424,0.013618821
2017/12/1,483.4417241,0.00225471,52.37034483,0.001485887,95.65965517,0.000232532,3112.932414,0.000105793,1007.198494,0.000377438,0.063799669,0.013617374
2017/12/4,484.5305172,0.002249638,52.44810345,0.001483682,95.68189655,0.000232478,3113.261724,0.000105782,1007.578577,0.000377296,0.063799915,0.013615932
2017/12/5,485.6193103,0.002244588,52.52586207,0.001481484,95.70413793,0.000232424,3113.591034,0.000105771,1007.958661,0.000377154,0.06380016,0.013614497
2017/12/6,486.7081034,0.002239562,52.60362069,0.001479293,95.72637931,0.00023237,3113.920345,0.00010576,1008.338745,0.000377012,0.063800406,0.013613067
2017/12/7,487.7968966,0.002234557,52.68137931,0.001477108,95.74862069,0.000232316,3114.249655,0.000105749,1008.718828,0.000376869,0.063800652,0.013611644
2017/12/8,488.8856897,0.002229575,52.75913793,0.001474929,95.77086207,0.000232262,3114.578966,0.000105737,1009.098912,0.000376727,0.063800897,0.013610226
2017/12/11,489.9744828,0.002224615,52.83689655,0.001472757,95.79310345,0.000232208,3114.908276,0.000105726,1009.478996,0.000376586,0.063801143,0.013608814
2017/12/12,491.0632759,0.002219677,52.91465517,0.001470591,95.81534483,0.000232154,3115.237586,0.000105715,1009.859079,0.000376444,0.063801388,0.013607407
2017/12/13,492.152069,0.002214761,52.99241379,0.001468431,95.83758621,0.000232101,3115.566897,0.000105704,1010.239163,0.000376302,0.063801634,0.013606006
2017/12/14,493.2408621,0.002209867,53.07017241,0.001466278,95.85982759,0.000232047,3115.896207,0.000105693,1010.619247,0.000376161,0.063801879,0.013604611
2017/12/15,494.3296552,0.002204994,53.14793103,0.001464131,95.88206897,0.000231993,3116.225517,0.000105682,1010.999331,0.000376019,0.063802125,0.013603221
2017/12/18,495.4184483,0.002200143,53.22568966,0.001461991,95.90431034,0.000231939,3116.554828,0.00010567,1011.379414,0.000375878,0.063802371,0.013601837
2017/12/19,496.5072414,0.002195313,53.30344828,0.001459857,95.92655172,0.000231885,3116.884138,0.000105659,1011.759498,0.000375737,0.063802616,0.013600459
2017/12/20,497.5960345,0.002190504,53.3812069,0.001457729,95.9487931,0.000231832,3117.213448,0.000105648,1012.139582,0.000375595,0.063802862,0.013599086
2017/12/21,498.6848276,0.002185716,53.45896552,0.001455607,95.97103448,0.000231778,3117.542759,0.000105637,1012.519665,0.000375454,0.063803107,0.013597718
2017/12/22,499.7736207,0.002180949,53.53672414,0.001453491,95.99327586,0.000231724,3117.872069,0.000105626,1012.899749,0.000375314,0.063803353,0.013596356
2017/12/27,500.8624138,0.002176203,53.61448276,0.001451381,96.01551724,0.00023167,3118.201379,0.000105615,1013.279833,0.000375173,0.063803598,0.013595
2017/12/28,501.9512069,0.002171477,53.69224138,0.001449278,96.03775862,0.000231617,3118.53069,0.000105603,1013.659916,0.000375032,0.063803844,0.013593648
2017/12/29,503.04,0.002166772,53.77,0.001447181,96.06,0.000231563,3118.86,0.000105592,1014.04,0.000374891,0.063804335,0.013592351
2018/1/2,505.3282759,0.004538579,54.06396552,0.005452201,96.32672414,0.002772793,3120.591379,0.000554978,1014.477277,0.000431129,0.064827599,0.015382679
2018/1/3,507.6165517,0.004518074,54.35793103,0.005422636,96.59344828,0.002765126,3122.322759,0.00055467,1014.914553,0.000430943,0.064827539,0.015371818
2018/1/4,509.9048276,0.004497753,54.65189655,0.00539339,96.86017241,0.002757501,3124.054138,0.000554363,1015.35183,0.000430758,0.064827479,0.015361062
2018/1/5,512.1931034,0.004477613,54.94586207,0.005364457,97.12689655,0.002749918,3125.785517,0.000554056,1015.789106,0.000430572,0.064827419,0.01535041
2018/1/8,514.4813793,0.004457654,55.23982759,0.005335833,97.39362069,0.002742377,3127.516897,0.000553749,1016.226383,0.000430387,0.064827359,0.015339859
2018/1/9,516.7696552,0.004437871,55.5337931,0.005307513,97.66034483,0.002734877,3129.248276,0.000553442,1016.66366,0.000430202,0.0648273,0.015329409
2018/1/10,519.057931,0.004418263,55.82775862,0.005279492,97.92706897,0.002727418,3130.979655,0.000553136,1017.100936,0.000430017,0.06482724,0.015319058
2018/1/11,521.3462069,0.004398828,56.12172414,0.005251765,98.1937931,0.002719999,3132.711034,0.00055283,1017.538213,0.000429832,0.06482718,0.015308804
2018/1/12,523.6344828,0.004379563,56.41568966,0.005224328,98.46051724,0.002712621,3134.442414,0.000552525,1017.975489,0.000429647,0.06482712,0.015298646
2018/1/15,525.9227586,0.004360466,56.70965517,0.005197176,98.72724138,0.002705283,3136.173793,0.00055222,1018.412766,0.000429463,0.06482706,0.015288583
2018/1/16,528.2110345,0.004341535,57.00362069,0.005170305,98.99396552,0.002697984,3137.905172,0.000551915,1018.850043,0.000429279,0.064827,0.015278614
2018/1/17,530.4993103,0.004322768,57.29758621,0.005143711,99.26068966,0.002690724,3139.636552,0.000551611,1019.287319,0.000429094,0.06482694,0.015268736
2018/1/18,532.7875862,0.004304162,57.59155172,0.005117388,99.52741379,0.002683504,3141.367931,0.000551307,1019.724596,0.00042891,0.06482688,0.015258949
2018/1/19,535.0758621,0.004285715,57.88551724,0.005091334,99.79413793,0.002676322,3143.09931,0.000551003,1020.161872,0.000428726,0.06482682,0.015249252
2018/1/22,537.3641379,0.004267426,58.17948276,0.005065543,100.0608621,0.002669178,3144.83069,0.000550699,1020.599149,0.000428543,0.06482676,0.015239642
2018/1/23,539.6524138,0.004249293,58.47344828,0.005040013,100.3275862,0.002662073,3146.562069,0.000550396,1021.036426,0.000428359,0.0648267,0.01523012
2018/1/24,541.9406897,0.004231313,58.76741379,0.005014739,100.5943103,0.002655005,3148.293448,0.000550093,1021.473702,0.000428176,0.06482664,0.015220683
2018/1/25,544.2289655,0.004213484,59.06137931,0.004989716,100.8610345,0.002647974,3150.024828,0.000549791,1021.910979,0.000427992,0.06482658,0.015211331
2018/1/26,546.5172414,0.004195805,59.35534483,0.004964943,101.1277586,0.002640981,3151.756207,0.000549489,1022.348255,0.000427809,0.06482652,0.015202062
2018/1/29,548.8055172,0.004178274,59.64931034,0.004940414,101.3944828,0.002634025,3153.487586,0.000549187,1022.785532,0.000427626,0.06482646,0.015192876
2018/1/30,551.0937931,0.004160888,59.94327586,0.004916126,101.6612069,0.002627105,3155.218966,0.000548886,1023.222809,0.000427444,0.0648264,0.015183771
2018/1/31,553.382069,0.004143647,60.23724138,0.004892076,101.927931,0.002620221,3156.950345,0.000548585,1023.660085,0.000427261,0.06482634,0.015174745
2018/2/1,555.6703448,0.004126548,60.5312069,0.00486826,102.1946552,0.002613374,3158.681724,0.000548284,1024.097362,0.000427079,0.06482628,0.015165799
2018/2/2,557.9586207,0.00410959,60.82517241,0.004844675,102.4613793,0.002606562,3160.413103,0.000547983,1024.534638,0.000426896,0.06482622,0.015156931
2018/2/5,560.2468966,0.00409277,61.11913793,0.004821317,102.7281034,0.002599785,3162.144483,0.000547683,1024.971915,0.000426714,0.064826161,0.015148139
2018/2/6,562.5351724,0.004076088,61.41310345,0.004798183,102.9948276,0.002593044,3163.875862,0.000547383,1025.409191,0.000426532,0.064826101,0.015139423
2018/2/7,564.8234483,0.004059541,61.70706897,0.004775271,103.2615517,0.002586337,3165.607241,0.000547084,1025.846468,0.00042635,0.064826041,0.015130783
2018/2/8,567.1117241,0.004043127,62.00103448,0.004752576,103.5282759,0.002579665,3167.338621,0.000546785,1026.283745,0.000426168,0.064825981,0.015122215
2018/2/9,569.4,0.004026846,62.295,0.004730096,103.795,0.002573028,3169.07,0.000546486,1026.721021,0.000425987,0.064825921,0.015113721
2018/2/12,571.6882759,0.004010696,62.58896552,0.004707827,104.0617241,0.002566424,3170.801379,0.000546188,1027.158298,0.000425806,0.064825861,0.015105299
2018/2/13,573.9765517,0.003994674,62.88293103,0.004685767,104.3284483,0.002559855,3172.532759,0.000545889,1027.595574,0.000425624,0.064825801,0.015096948
2018/2/14,576.2648276,0.00397878,63.17689655,0.004663913,104.5951724,0.002553319,3174.264138,0.000545592,1028.032851,0.000425443,0.064825741,0.015088667
2018/2/22,578.5531034,0.003963012,63.47086207,0.004642262,104.8618966,0.002546816,3175.995517,0.000545294,1028.470128,0.000425262,0.064825681,0.015080455
2018/2/23,580.8413793,0.003947369,63.76482759,0.004620811,105.1286207,0.002540346,3177.726897,0.000544997,1028.907404,0.000425082,0.064825621,0.015072311
2018/2/26,583.1296552,0.003931848,64.0587931,0.004599557,105.3953448,0.002533909,3179.458276,0.0005447,1029.344681,0.000424901,0.064825561,0.015064234
2018/2/27,585.417931,0.003916449,64.35275862,0.004578498,105.662069,0.002527504,3181.189655,0.000544403,1029.781957,0.00042472,0.064825501,0.015056225
2018/2/28,587.7062069,0.003901171,64.64672414,0.004557631,105.9287931,0.002521132,3182.921034,0.000544107,1030.219234,0.00042454,0.064825442,0.015048281
2018/3/1,589.9944828,0.003886011,64.94068966,0.004536953,106.1955172,0.002514792,3184.652414,0.000543811,1030.656511,0.00042436,0.064825382,0.015040401
2018/3/2,592.2827586,0.003870968,65.23465517,0.004516462,106.4622414,0.002508484,3186.383793,0.000543516,1031.093787,0.00042418,0.064825322,0.015032586
2018/3/5,594.5710345,0.003856041,65.52862069,0.004496156,106.7289655,0.002502207,3188.115172,0.000543221,1031.531064,0.000424,0.064825262,0.015024835
2018/3/6,596.8593103,0.003841229,65.82258621,0.004476031,106.9956897,0.002495962,3189.846552,0.000542926,1031.96834,0.00042382,0.064825202,0.015017145
2018/3/7,599.1475862,0.003826531,66.11655172,0.004456085,107.2624138,0.002489747,3191.577931,0.000542631,1032.405617,0.000423641,0.064825142,0.015009518
2018/3/8,601.4358621,0.003811944,66.41051724,0.004436316,107.5291379,0.002483564,3193.30931,0.000542337,1032.842894,0.000423461,0.064825082,0.015001951
2018/3/9,603.7241379,0.003797469,66.70448276,0.004416722,107.7958621,0.002477411,3195.04069,0.000542043,1033.28017,0.000423282,0.064825022,0.014994444
2018/3/12,606.0124138,0.003783102,66.99844828,0.004397301,108.0625862,0.002471289,3196.772069,0.000541749,1033.717447,0.000423103,0.064824962,0.014986997
2018/3/13,608.3006897,0.003768844,67.29241379,0.004378049,108.3293103,0.002465197,3198.503448,0.000541456,1034.154723,0.000422924,0.064824902,0.014979609
2018/3/14,610.5889655,0.003754694,67.58637931,0.004358965,108.5960345,0.002459134,3200.234828,0.000541163,1034.592,0.000422745,0.064824843,0.014972279
2018/3/15,612.8772414,0.003740649,67.88034483,0.004340047,108.8627586,0.002453102,3201.966207,0.00054087,1035.029277,0.000422567,0.064824783,0.014965006
2018/3/16,615.1655172,0.003726708,68.17431034,0.004321292,109.1294828,0.002447099,3203.697586,0.000540578,1035.466553,0.000422388,0.064824723,0.01495779
2018/3/19,617.4537931,0.003712871,68.46827586,0.004302699,109.3962069,0.002441125,3205.428966,0.000540286,1035.90383,0.00042221,0.064824663,0.01495063
2018/3/20,619.742069,0.003699137,68.76224138,0.004284265,109.662931,0.00243518,3207.160345,0.000539994,1036.341106,0.000422032,0.064824603,0.014943525
2018/3/21,622.0303448,0.003685504,69.0562069,0.004265989,109.9296552,0.002429265,3208.891724,0.000539702,1036.778383,0.000421854,0.064824543,0.014936475
2018/3/22,624.3186207,0.003671971,69.35017241,0.004247867,110.1963793,0.002423378,3210.623103,0.000539411,1037.21566,0.000421676,0.064824483,0.014929478
2018/3/23,626.6068966,0.003658537,69.64413793,0.004229899,110.4631034,0.002417519,3212.354483,0.00053912,1037.652936,0.000421498,0.064824423,0.014922535
2018/3/26,628.8951724,0.003645201,69.93810345,0.004212082,110.7298276,0.002411689,3214.085862,0.00053883,1038.090213,0.000421321,0.064824363,0.014915645
2018/3/27,631.1834483,0.003631961,70.23206897,0.004194415,110.9965517,0.002405887,3215.817241,0.00053854,1038.527489,0.000421143,0.064824304,0.014908807
2018/3/28,633.4717241,0.003618818,70.52603448,0.004176896,111.2632759,0.002400112,3217.548621,0.00053825,1038.964766,0.000420966,0.064824244,0.014902021
2018/3/29,635.76,0.003605769,70.82,0.004159522,111.53,0.002394365,3219.28,0.00053796,1039.402043,0.000420789,0.064824124,0.014895273
2018/4/3,633.1962069,-0.004040796,70.68310345,-0.001934892,111.5508621,0.000187036,3217.775172,-0.000467552,1039.839319,0.000420612,0.064705793,0.011802092
2018/4/4,630.6324138,-0.00405719,70.5462069,-0.001938643,111.5717241,0.000187001,3216.270345,-0.00046777,1040.276596,0.000420435,0.064705725,0.011797988
2018/4/9,628.0686207,-0.004073718,70.40931034,-0.001942408,111.5925862,0.000186966,3214.765517,-0.000467989,1040.713872,0.000420258,0.064705656,0.011793855
2018/4/10,625.5048276,-0.004090381,70.27241379,-0.001946189,111.6134483,0.000186931,3213.26069,-0.000468208,1041.151149,0.000420082,0.064705588,0.011789692
2018/4/11,622.9410345,-0.004107181,70.13551724,-0.001949984,111.6343103,0.000186896,3211.755862,-0.000468428,1041.588426,0.000419905,0.06470552,0.011785499
2018/4/12,620.3772414,-0.00412412,69.99862069,-0.001953794,111.6551724,0.000186861,3210.251034,-0.000468647,1042.025702,0.000419729,0.064705452,0.011781275
2018/4/13,617.8134483,-0.004141199,69.86172414,-0.001957618,111.6760345,0.000186826,3208.746207,-0.000468867,1042.462979,0.000419553,0.064705384,0.01177702
2018/4/16,615.2496552,-0.004158419,69.72482759,-0.001961458,111.6968966,0.000186791,3207.241379,-0.000469087,1042.900255,0.000419377,0.064705316,0.011772733
2018/4/17,612.6858621,-0.004175784,69.58793103,-0.001965313,111.7177586,0.000186756,3205.736552,-0.000469307,1043.337532,0.000419201,0.064705248,0.011768415
2018/4/18,610.122069,-0.004193294,69.45103448,-0.001969183,111.7386207,0.000186722,3204.231724,-0.000469527,1043.774809,0.000419025,0.06470518,0.011764065
2018/4/19,607.5582759,-0.004210952,69.31413793,-0.001973069,111.7594828,0.000186687,3202.726897,-0.000469748,1044.212085,0.00041885,0.064705112,0.011759682
2018/4/20,604.9944828,-0.004228759,69.17724138,-0.001976969,111.7803448,0.000186652,3201.222069,-0.000469969,1044.649362,0.000418675,0.064705044,0.011755266
2018/4/23,602.4306897,-0.004246718,69.04034483,-0.001980885,111.8012069,0.000186617,3199.717241,-0.00047019,1045.086638,0.000418499,0.064704976,0.011750817
2018/4/24,599.8668966,-0.004264829,68.90344828,-0.001984817,111.822069,0.000186582,3198.212414,-0.000470411,1045.523915,0.000418324,0.064704907,0.011746334
2018/4/25,597.3031034,-0.004283096,68.76655172,-0.001988764,111.842931,0.000186547,3196.707586,-0.000470632,1045.961191,0.000418149,0.064704839,0.011741817
2018/4/26,594.7393103,-0.00430152,68.62965517,-0.001992727,111.8637931,0.000186513,3195.202759,-0.000470854,1046.398468,0.000417975,0.064704771,0.011737266
2018/4/27,592.1755172,-0.004320103,68.49275862,-0.001996706,111.8846552,0.000186478,3193.697931,-0.000471076,1046.835745,0.0004178,0.064704703,0.011732679
2018/5/2,589.6117241,-0.004338847,68.35586207,-0.002000701,111.9055172,0.000186443,3192.193103,-0.000471298,1047.273021,0.000417625,0.064704635,0.011728057
2018/5/3,587.047931,-0.004357755,68.21896552,-0.002004712,111.9263793,0.000186408,3190.688276,-0.00047152,1047.710298,0.000417451,0.064704567,0.011723399
2018/5/4,584.4841379,-0.004376828,68.08206897,-0.002008739,111.9472414,0.000186374,3189.183448,-0.000471742,1048.147574,0.000417277,0.064704499,0.011718705
2018/5/7,581.9203448,-0.004396069,67.94517241,-0.002012782,111.9681034,0.000186339,3187.678621,-0.000471965,1048.584851,0.000417103,0.064704431,0.011713974
2018/5/8,579.3565517,-0.00441548,67.80827586,-0.002016842,111.9889655,0.000186304,3186.173793,-0.000472188,1049.022128,0.000416929,0.064704363,0.011709206
2018/5/9,576.7927586,-0.004435063,67.67137931,-0.002020917,112.0098276,0.000186269,3184.668966,-0.000472411,1049.459404,0.000416755,0.064704295,0.0117044
2018/5/10,574.2289655,-0.00445482,67.53448276,-0.00202501,112.0306897,0.000186235,3183.164138,-0.000472634,1049.896681,0.000416582,0.064704227,0.011699556
2018/5/11,571.6651724,-0.004474754,67.39758621,-0.002029119,112.0515517,0.0001862,3181.65931,-0.000472858,1050.333957,0.000416408,0.064704159,0.011694673
2018/5/14,569.1013793,-0.004494868,67.26068966,-0.002033244,112.0724138,0.000186165,3180.154483,-0.000473081,1050.771234,0.000416235,0.064704091,0.011689751
2018/5/15,566.5375862,-0.004515163,67.1237931,-0.002037387,112.0932759,0.000186131,3178.649655,-0.000473305,1051.208511,0.000416062,0.064704022,0.011684789
2018/5/16,563.9737931,-0.004535642,66.98689655,-0.002041546,112.1141379,0.000186096,3177.144828,-0.000473529,1051.645787,0.000415889,0.064703954,0.011679788
2018/5/17,561.41,-0.004556308,66.85,-0.002045723,112.135,0.000186062,3175.64,-0.000473754,1052.083064,0.000415716,0.064703886,0.011674745
2018/5/18,558.8462069,-0.004577163,66.71310345,-0.002049916,112.1558621,0.000186027,3174.135172,-0.000473978,1052.52034,0.000415543,0.064703818,0.011669661
2018/5/21,556.2824138,-0.00459821,66.5762069,-0.002054127,112.1767241,0.000185992,3172.630345,-0.000474203,1052.957617,0.00041537,0.06470375,0.011664536
2018/5/23,553.7186207,-0.004619451,66.43931034,-0.002058355,112.1975862,0.000185958,3171.125517,-0.000474428,1053.394894,0.000415198,0.064703682,0.011659368
2018/5/24,551.1548276,-0.004640889,66.30241379,-0.002062601,112.2184483,0.000185923,3169.62069,-0.000474653,1053.83217,0.000415026,0.064703614,0.011654157
2018/5/25,548.5910345,-0.004662528,66.16551724,-0.002066864,112.2393103,0.000185889,3168.115862,-0.000474879,1054.269447,0.000414853,0.064703546,0.011648903
2018/5/28,546.0272414,-0.004684369,66.02862069,-0.002071145,112.2601724,0.000185854,3166.611034,-0.000475104,1054.706723,0.000414681,0.064703478,0.011643604
2018/5/29,543.4634483,-0.004706415,65.89172414,-0.002075443,112.2810345,0.00018582,3165.106207,-0.00047533,1055.144,0.00041451,0.06470341,0.011638261
2018/5/30,540.8996552,-0.00472867,65.75482759,-0.00207976,112.3018966,0.000185785,3163.601379,-0.000475556,1055.581277,0.000414338,0.064703342,0.011632873
2018/5/31,538.3358621,-0.004751137,65.61793103,-0.002084094,112.3227586,0.00018575,3162.096552,-0.000475782,1056.018553,0.000414166,0.064703274,0.011627439
2018/6/1,535.772069,-0.004773818,65.48103448,-0.002088447,112.3436207,0.000185716,3160.591724,-0.000476009,1056.45583,0.000413995,0.064703206,0.011621958
2018/6/4,533.2082759,-0.004796717,65.34413793,-0.002092817,112.3644828,0.000185682,3159.086897,-0.000476235,1056.893106,0.000413823,0.064703138,0.01161643
2018/6/5,530.6444828,-0.004819836,65.20724138,-0.002097207,112.3853448,0.000185647,3157.582069,-0.000476462,1057.330383,0.000413652,0.06470307,0.011610854
2018/6/6,528.0806897,-0.00484318,65.07034483,-0.002101614,112.4062069,0.000185613,3156.077241,-0.00047669,1057.76766,0.000413481,0.064703001,0.01160523
2018/6/7,525.5168966,-0.00486675,64.93344828,-0.00210604,112.427069,0.000185578,3154.572414,-0.000476917,1058.204936,0.00041331,0.064702933,0.011599557
2018/6/8,522.9531034,-0.004890551,64.79655172,-0.002110485,112.447931,0.000185544,3153.067586,-0.000477144,1058.642213,0.00041314,0.064702865,0.011593834
2018/6/11,520.3893103,-0.004914586,64.65965517,-0.002114948,112.4687931,0.000185509,3151.562759,-0.000477372,1059.079489,0.000412969,0.064702797,0.01158806
2018/6/12,517.8255172,-0.004938859,64.52275862,-0.002119431,112.4896552,0.000185475,3150.057931,-0.0004776,1059.516766,0.000412798,0.064702729,0.011582235
2018/6/13,515.2617241,-0.004963372,64.38586207,-0.002123932,112.5105172,0.00018544,3148.553103,-0.000477828,1059.954043,0.000412628,0.064702661,0.011576358
2018/6/14,512.697931,-0.00498813,64.24896552,-0.002128453,112.5313793,0.000185406,3147.048276,-0.000478057,1060.391319,0.000412458,0.064702593,0.011570428
2018/6/15,510.1341379,-0.005013137,64.11206897,-0.002132993,112.5522414,0.000185372,3145.543448,-0.000478285,1060.828596,0.000412288,0.064702525,0.011564445
2018/6/19,507.5703448,-0.005038395,63.97517241,-0.002137553,112.5731034,0.000185337,3144.038621,-0.000478514,1061.265872,0.000412118,0.064702457,0.011558408
2018/6/20,505.0065517,-0.005063909,63.83827586,-0.002142131,112.5939655,0.000185303,3142.533793,-0.000478743,1061.703149,0.000411948,0.064702389,0.011552315
2018/6/21,502.4427586,-0.005089683,63.70137931,-0.00214673,112.6148276,0.000185269,3141.028966,-0.000478973,1062.140426,0.000411779,0.064702321,0.011546167
2018/6/22,499.8789655,-0.00511572,63.56448276,-0.002151348,112.6356897,0.000185234,3139.524138,-0.000479202,1062.577702,0.000411609,0.064702253,0.011539962
2018/6/25,497.3151724,-0.005142025,63.42758621,-0.002155987,112.6565517,0.0001852,3138.01931,-0.000479432,1063.014979,0.00041144,0.064702185,0.011533699
2018/6/26,494.7513793,-0.005168602,63.29068966,-0.002160645,112.6774138,0.000185166,3136.514483,-0.000479662,1063.452255,0.00041127,0.064702117,0.011527378
2018/6/27,492.1875862,-0.005195456,63.1537931,-0.002165324,112.6982759,0.000185131,3135.009655,-0.000479892,1063.889532,0.000411101,0.064702049,0.011520998
2018/6/28,489.6237931,-0.00522259,63.01689655,-0.002170022,112.7191379,0.000185097,3133.504828,-0.000480123,1064.326809,0.000410932,0.064701981,0.011514558
2018/6/29,487.39,-0.004572703,62.88,-0.002174742,112.74,0.000185063,3132,-0.000480353,1064.764085,0.000410764,0.064701845,0.011643504
2018/7/3,487.5166129,0.000259744,62.92193548,0.000666691,112.7419355,1.71675E-05,3133.600806,0.000510983,1065.201362,0.000410595,0.064126287,0.013145478
2018/7/4,487.6432258,0.000259676,62.96387097,0.000666246,112.743871,1.71672E-05,3135.201613,0.000510722,1065.638638,0.000410427,0.064125969,0.013145253
2018/7/5,487.7698387,0.000259609,63.00580645,0.000665803,112.7458065,1.71669E-05,3136.802419,0.000510461,1066.075915,0.000410258,0.064125652,0.013145027
2018/7/6,487.8964516,0.000259541,63.04774194,0.00066536,112.7477419,1.71666E-05,3138.403226,0.0005102,1066.513191,0.00041009,0.064125335,0.013144802
2018/7/9,488.0230645,0.000259474,63.08967742,0.000664917,112.7496774,1.71664E-05,3140.004032,0.00050994,1066.950468,0.000409922,0.064125017,0.013144577
2018/7/10,488.1496774,0.000259407,63.1316129,0.000664476,112.7516129,1.71661E-05,3141.604839,0.00050968,1067.387745,0.000409754,0.0641247,0.013144352
2018/7/11,488.2762903,0.000259339,63.17354839,0.000664034,112.7535484,1.71658E-05,3143.205645,0.000509421,1067.825021,0.000409586,0.064124382,0.013144127
2018/7/12,488.4029032,0.000259272,63.21548387,0.000663594,112.7554839,1.71655E-05,3144.806452,0.000509161,1068.262298,0.000409418,0.064124065,0.013143903
2018/7/13,488.5295161,0.000259205,63.25741935,0.000663154,112.7574194,1.71652E-05,3146.407258,0.000508902,1068.699574,0.000409251,0.064123747,0.013143678
2018/7/16,488.656129,0.000259138,63.29935484,0.000662714,112.7593548,1.71649E-05,3148.008065,0.000508643,1069.136851,0.000409083,0.06412343,0.013143454
2018/7/17,488.7827419,0.000259071,63.34129032,0.000662275,112.7612903,1.71646E-05,3149.608871,0.000508385,1069.574128,0.000408916,0.064123113,0.01314323
2018/7/18,488.9093548,0.000259004,63.38322581,0.000661837,112.7632258,1.71643E-05,3151.209677,0.000508127,1070.011404,0.000408749,0.064122795,0.013143006
2018/7/19,489.0359677,0.000258937,63.42516129,0.000661399,112.7651613,1.7164E-05,3152.810484,0.000507868,1070.448681,0.000408582,0.064122478,0.013142782
2018/7/20,489.1625806,0.00025887,63.46709677,0.000660962,112.7670968,1.71637E-05,3154.41129,0.000507611,1070.885957,0.000408415,0.064122161,0.013142559
2018/7/23,489.2891935,0.000258803,63.50903226,0.000660525,112.7690323,1.71634E-05,3156.012097,0.000507353,1071.323234,0.000408248,0.064121843,0.013142336
2018/7/24,489.4158065,0.000258736,63.55096774,0.000660089,112.7709677,1.71631E-05,3157.612903,0.000507096,1071.760511,0.000408082,0.064121526,0.013142112
2018/7/25,489.5424194,0.000258669,63.59290323,0.000659654,112.7729032,1.71628E-05,3159.21371,0.000506839,1072.197787,0.000407915,0.064121209,0.013141889
2018/7/26,489.6690323,0.000258602,63.63483871,0.000659219,112.7748387,1.71625E-05,3160.814516,0.000506582,1072.635064,0.000407749,0.064120891,0.013141667
2018/7/27,489.7956452,0.000258535,63.67677419,0.000658785,112.7767742,1.71622E-05,3162.415323,0.000506326,1073.07234,0.000407583,0.064120574,0.013141444
2018/7/30,489.9222581,0.000258468,63.71870968,0.000658351,112.7787097,1.71619E-05,3164.016129,0.000506069,1073.509617,0.000407417,0.064120257,0.013141222
2018/7/31,490.048871,0.000258401,63.76064516,0.000657918,112.7806452,1.71616E-05,3165.616935,0.000505813,1073.946894,0.000407251,0.064119939,0.013140999
