2010/8/9,21801.58984,11017.28711,2672.531982,250225.0918
2010/8/10,21473.59961,10715.26953,2595.272949,245458.9726
2010/8/11,21294.53906,10806.50879,2607.49707,244495.792
2010/8/12,21105.71094,10679.89941,2575.475098,242092.9873
2010/8/13,21071.57031,10886.44824,2606.699951,242939.1064
2010/8/16,21112.11914,11164.66504,2661.708008,244978.2764
2010/8/17,21137.42969,11281.84375,2671.893066,245695.2578
2010/8/18,21022.73047,11282.2041,2666.301025,244689.2725
2010/8/19,21072.46094,11321.04297,2687.979004,245550.4805
2010/8/20,20981.82031,11090.33496,2642.306885,243402.4775
2010/8/23,20889.00977,11078.73633,2639.365967,242578.1426
2010/8/24,20658.71094,11214.11426,2650.306885,241316.9404
2010/8/25,20634.98047,10963.86719,2596.580078,239516.7266
2010/8/26,20612.06055,11009.36719,2603.480957,239580.2813
2010/8/27,20597.34961,11034.60742,2610.741943,239654.4902
2010/8/30,20737.2207,11303.20313,2652.664063,242250
2010/8/31,20536.49023,11338.58301,2638.798096,240528.4404
2010/9/1,20623.83008,11318.61328,2622.88208,240912.5937
2010/9/2,20868.91992,11465.02246,2655.775879,243838.8408
2010/9/3,20971.5,11466.96191,2655.394043,244659.1904
2010/9/6,21355.76953,11655.94922,2696.25,248954.0039
2010/9/7,21401.78906,11682.56934,2698.363037,249435.8291
2010/9/8,21088.85938,11722.64941,2695.291016,247003.4795
2010/9/9,21167.26953,11465.22168,2656.352051,246235.4541
2010/9/10,21257.39063,11530.86133,2663.208984,247263.0527
2010/9/13,21658.34961,11690.21875,2688.320068,251350.5742
2010/9/14,21696.03906,11665.2793,2688.521973,251580.502
2010/9/15,21725.64063,11411.97168,2652.50293,250481.0869
2010/9/16,21691.44922,11163.89453,2602.465088,248662.7188
2010/9/17,21970.85938,11208.125,2598.688965,250970.2734
2010/9/20,21977.33984,11150.20508,2588.712891,250688.7402
2010/9/21,22002.58984,11210.61523,2591.550049,251117.3652
2010/9/27,22340.83984,11409.68164,2627.967041,255003.2363
2010/9/28,22109.94922,11274.36426,2611.354004,252484.3506
2010/9/29,22378.66992,11223.73438,2610.677979,254471.4102
2010/9/30,22358.16992,11468.41211,2655.657959,255761.123
2010/10/8,22944.17969,11911.23633,2738.743896,263107.0488
2010/10/11,23207.31055,12237.51367,2806.941895,267282.0957
2010/10/12,23121.69922,12373.1416,2841.406982,267555.5303
2010/10/13,23457.68945,12602.8584,2861.361084,271251.8682
2010/10/14,23852.16992,12507.57031,2879.635986,274414.2461
2010/10/15,23757.63086,12765.35742,2971.159912,275895.6777
2010/10/18,23469.38086,12649.12793,2955.227051,272986.0635
2010/10/19,23763.73047,12970.05469,3001.853027,277049.6562
2010/10/20,23556.5,13129.86231,3003.950928,275904.8018
2010/10/21,23649.48047,13111.37207,2983.531982,276266.4717
2010/10/22,23517.53906,13224.83301,2975.042969,275415.499
2010/10/25,23627.91016,13734.04688,3051.417969,279048.1094
2010/10/26,23601.24023,13729.80664,3041.542969,278664.0293
2010/10/27,23164.58008,13452.01953,2997.048096,273625.4688
