"","WJ","CITIC","GY","EB","SH","BJ","ID.XY.","CS","NJ","HZ","JS","WX","Merchants","MS","HX","PD","BOC","HS","CRCB","BANKCOMM","JY","NB","PSBC","ICBC","ABC","CCB","PA"
"2019/7/17",1260.515582,64602.93436,5526.050068,47212.94351,21869.74565,26800.15525,69822.91968,1783.972441,13339.37275,9797.59507,20660.75767,1628.158188,73030.36923,62754.57111,30217.35206,67873.20369,225993.9966,11299.5736,10296.75244,99316.93711,1217.040343,12388.42335,101094.1356,304152.1475,248480.1377,245142.8259,37046.88026
"2019/7/18",1260.539439,64603.23937,5526.071387,47213.31193,21869.85593,26800.2027,69822.88346,1783.985036,13339.30138,9797.758937,20660.85224,1628.167844,73030.91415,62754.24769,30217.34731,67873.8357,225995.6502,11299.73109,10296.802,99317.16075,1217.022035,12388.58876,101094.3451,304154.2544,248484.4673,245143.4764,37047.44535
"2019/7/19",1260.563296,64603.54438,5526.092707,47213.68036,21869.9662,26800.25015,69822.84724,1783.997632,13339.23,9797.922803,20660.94681,1628.177501,73031.45907,62753.92427,30217.34255,67874.4677,225997.3039,11299.88858,10296.85155,99317.38439,1217.003726,12388.75417,101094.5546,304156.3612,248488.797,245144.1268,37048.01044
"2019/7/22",1260.587153,64603.8494,5526.114026,47214.04878,21870.07647,26800.2976,69822.81102,1784.010227,13339.15863,9798.08667,20661.04139,1628.187158,73032.00399,62753.60086,30217.3378,67875.09971,225998.9575,11300.04607,10296.9011,99317.60803,1216.985418,12388.91958,101094.7642,304158.468,248493.1267,245144.7773,37048.57553
"2019/7/23",1260.61101,64604.15441,5526.135346,47214.41721,21870.18674,26800.34505,69822.7748,1784.022823,13339.08726,9798.250536,20661.13596,1628.196815,73032.54891,62753.27744,30217.33304,67875.73172,226000.6112,11300.20356,10296.95065,99317.83167,1216.96711,12389.08499,101094.9737,304160.5749,248497.4563,245145.4277,37049.14062
"2019/7/24",1260.634867,64604.45942,5526.156665,47214.78563,21870.29701,26800.39249,69822.73858,1784.035418,13339.01589,9798.414403,20661.23053,1628.206472,73033.09383,62752.95402,30217.32828,67876.36372,226002.2648,11300.36105,10297.00021,99318.05531,1216.948801,12389.2504,101095.1832,304162.6817,248501.786,245146.0782,37049.70571
"2019/7/25",1260.658724,64604.76443,5526.177985,47215.15406,21870.40728,26800.43994,69822.70236,1784.048014,13338.94451,9798.57827,20661.3251,1628.216129,73033.63875,62752.6306,30217.32353,67876.99573,226003.9185,11300.51854,10297.04976,99318.27895,1216.930493,12389.4158,101095.3927,304164.7886,248506.1157,245146.7286,37050.2708
"2019/7/26",1260.682581,64605.06944,5526.199304,47215.52248,21870.51755,26800.48739,69822.66614,1784.060609,13338.87314,9798.742136,20661.41968,1628.225785,73034.18367,62752.30719,30217.31877,67877.62773,226005.5721,11300.67603,10297.09931,99318.50259,1216.912185,12389.58121,101095.6022,304166.8954,248510.4453,245147.3791,37050.83589
"2019/7/29",1260.706438,64605.37446,5526.220623,47215.8909,21870.62782,26800.53484,69822.62992,1784.073204,13338.80177,9798.906003,20661.51425,1628.235442,73034.72859,62751.98377,30217.31402,67878.25974,226007.2258,11300.83351,10297.14887,99318.72623,1216.893876,12389.74662,101095.8117,304169.0022,248514.775,245148.0296,37051.40098
"2019/7/30",1260.730295,64605.67947,5526.241943,47216.25933,21870.73809,26800.58229,69822.5937,1784.0858,13338.7304,9799.06987,20661.60882,1628.245099,73035.27351,62751.66035,30217.30926,67878.89174,226008.8794,11300.991,10297.19842,99318.94986,1216.875568,12389.91203,101096.0213,304171.1091,248519.1047,245148.68,37051.96607
"2019/7/31",1260.754152,64605.98448,5526.263262,47216.62775,21870.84836,26800.62973,69822.55748,1784.098395,13338.65902,9799.233736,20661.70339,1628.254756,73035.81843,62751.33694,30217.3045,67879.52375,226010.5331,11301.14849,10297.24797,99319.1735,1216.85726,12390.07744,101096.2308,304173.2159,248523.4343,245149.3305,37052.53116
"2019/8/1",1260.778009,64606.28949,5526.284582,47216.99618,21870.95863,26800.67718,69822.52126,1784.110991,13338.58765,9799.397603,20661.79797,1628.264413,73036.36335,62751.01352,30217.29975,67880.15576,226012.1867,11301.30598,10297.29753,99319.39714,1216.838951,12390.24285,101096.4403,304175.3228,248527.764,245149.9809,37053.09624
"2019/8/2",1260.801866,64606.5945,5526.305901,47217.3646,21871.0689,26800.72463,69822.48504,1784.123586,13338.51628,9799.561469,20661.89254,1628.27407,73036.90827,62750.6901,30217.29499,67880.78776,226013.8404,11301.46347,10297.34708,99319.62078,1216.820643,12390.40826,101096.6498,304177.4296,248532.0937,245150.6314,37053.66133
"2019/8/5",1260.825723,64606.89952,5526.327221,47217.73303,21871.17917,26800.77208,69822.44882,1784.136182,13338.44491,9799.725336,20661.98711,1628.283726,73037.45319,62750.36668,30217.29024,67881.41977,226015.494,11301.62096,10297.39663,99319.84442,1216.802334,12390.57366,101096.8593,304179.5364,248536.4233,245151.2818,37054.22642
"2019/8/6",1260.84958,64607.20453,5526.34854,47218.10145,21871.28944,26800.81953,69822.4126,1784.148777,13338.37353,9799.889203,20662.08168,1628.293383,73037.99811,62750.04327,30217.28548,67882.05177,226017.1477,11301.77845,10297.44619,99320.06806,1216.784026,12390.73907,101097.0688,304181.6433,248540.753,245151.9323,37054.79151
"2019/8/7",1260.873436,64607.50954,5526.36986,47218.46987,21871.39971,26800.86697,69822.37638,1784.161373,13338.30216,9800.053069,20662.17625,1628.30304,73038.54303,62749.71985,30217.28072,67882.68378,226018.8013,11301.93594,10297.49574,99320.2917,1216.765718,12390.90448,101097.2784,304183.7501,248545.0827,245152.5827,37055.3566
"2019/8/8",1260.897293,64607.81455,5526.391179,47218.8383,21871.50999,26800.91442,69822.34015,1784.173968,13338.23079,9800.216936,20662.27083,1628.312697,73039.08795,62749.39643,30217.27597,67883.31579,226020.455,11302.09343,10297.54529,99320.51534,1216.747409,12391.06989,101097.4879,304185.857,248549.4123,245153.2332,37055.92169
"2019/8/9",1260.92115,64608.11957,5526.412499,47219.20672,21871.62026,26800.96187,69822.30393,1784.186564,13338.15942,9800.380802,20662.3654,1628.322354,73039.63287,62749.07302,30217.27121,67883.94779,226022.1086,11302.25092,10297.59485,99320.73898,1216.729101,12391.2353,101097.6974,304187.9638,248553.742,245153.8836,37056.48678
"2019/8/12",1260.945007,64608.42458,5526.433818,47219.57515,21871.73053,26801.00932,69822.26771,1784.199159,13338.08804,9800.544669,20662.45997,1628.332011,73040.17779,62748.7496,30217.26646,67884.5798,226023.7623,11302.40841,10297.6444,99320.96262,1216.710793,12391.40071,101097.9069,304190.0706,248558.0717,245154.5341,37057.05187
"2019/8/13",1260.968864,64608.72959,5526.455138,47219.94357,21871.8408,26801.05677,69822.23149,1784.211754,13338.01667,9800.708536,20662.55454,1628.341667,73040.72271,62748.42618,30217.2617,67885.2118,226025.4159,11302.5659,10297.69395,99321.18626,1216.692484,12391.56611,101098.1164,304192.1775,248562.4013,245155.1846,37057.61696
"2019/8/14",1260.992721,64609.0346,5526.476457,47220.312,21871.95107,26801.10421,69822.19527,1784.22435,13337.9453,9800.872402,20662.64912,1628.351324,73041.26763,62748.10276,30217.25695,67885.84381,226027.0696,11302.72339,10297.74351,99321.4099,1216.674176,12391.73152,101098.3259,304194.2843,248566.731,245155.835,37058.18205
"2019/8/15",1261.016578,64609.33961,5526.497777,47220.68042,21872.06134,26801.15166,69822.15905,1784.236945,13337.87392,9801.036269,20662.74369,1628.360981,73041.81255,62747.77935,30217.25219,67886.47581,226028.7232,11302.88088,10297.79306,99321.63354,1216.655868,12391.89693,101098.5355,304196.3912,248571.0607,245156.4855,37058.74714
"2019/8/16",1261.040435,64609.64463,5526.519096,47221.04884,21872.17161,26801.19911,69822.12283,1784.249541,13337.80255,9801.200135,20662.83826,1628.370638,73042.35747,62747.45593,30217.24743,67887.10782,226030.3769,11303.03836,10297.84261,99321.85718,1216.637559,12392.06234,101098.745,304198.498,248575.3903,245157.1359,37059.31223
"2019/8/19",1261.064292,64609.94964,5526.540416,47221.41727,21872.28188,26801.24656,69822.08661,1784.262136,13337.73118,9801.364002,20662.93283,1628.380295,73042.90239,62747.13251,30217.24268,67887.73983,226032.0305,11303.19585,10297.89217,99322.08082,1216.619251,12392.22775,101098.9545,304200.6048,248579.72,245157.7864,37059.87732
"2019/8/20",1261.088149,64610.25465,5526.561735,47221.78569,21872.39215,26801.29401,69822.05039,1784.274732,13337.65981,9801.527869,20663.0274,1628.389952,73043.44731,62746.8091,30217.23792,67888.37183,226033.6842,11303.35334,10297.94172,99322.30446,1216.600942,12392.39316,101099.164,304202.7117,248584.0497,245158.4368,37060.44241
"2019/8/21",1261.112006,64610.55966,5526.583055,47222.15412,21872.50242,26801.34145,69822.01417,1784.287327,13337.58843,9801.691735,20663.12198,1628.399609,73043.99223,62746.48568,30217.23317,67889.00384,226035.3378,11303.51083,10297.99127,99322.5281,1216.582634,12392.55856,101099.3735,304204.8185,248588.3793,245159.0873,37061.0075
"2019/8/22",1261.135863,64610.86467,5526.604374,47222.52254,21872.61269,26801.3889,69821.97795,1784.299923,13337.51706,9801.855602,20663.21655,1628.409265,73044.53715,62746.16226,30217.22841,67889.63584,226036.9915,11303.66832,10298.04083,99322.75174,1216.564326,12392.72397,101099.583,304206.9253,248592.709,245159.7377,37061.57259
"2019/8/23",1261.15972,64611.16969,5526.625694,47222.89097,21872.72296,26801.43635,69821.94173,1784.312518,13337.44569,9802.019468,20663.31112,1628.418922,73045.08207,62745.83884,30217.22365,67890.26785,226038.6451,11303.82581,10298.09038,99322.97537,1216.546017,12392.88938,101099.7926,304209.0322,248597.0387,245160.3882,37062.13768
"2019/8/26",1261.183577,64611.4747,5526.647013,47223.25939,21872.83323,26801.4838,69821.90551,1784.325114,13337.37432,9802.183335,20663.40569,1628.428579,73045.62699,62745.51543,30217.2189,67890.89986,226040.2988,11303.9833,10298.13993,99323.19901,1216.527709,12393.05479,101100.0021,304211.139,248601.3683,245161.0386,37062.70276
"2019/8/27",1261.207434,64611.77971,5526.668333,47223.62782,21872.9435,26801.53125,69821.86929,1784.337709,13337.30294,9802.347202,20663.50027,1628.438236,73046.17191,62745.19201,30217.21414,67891.53186,226041.9524,11304.14079,10298.18948,99323.42265,1216.509401,12393.2202,101100.2116,304213.2459,248605.698,245161.6891,37063.26785
"2019/8/28",1261.23129,64612.08472,5526.689652,47223.99624,21873.05377,26801.5787,69821.83307,1784.350304,13337.23157,9802.511068,20663.59484,1628.447893,73046.71683,62744.86859,30217.20939,67892.16387,226043.6061,11304.29828,10298.23904,99323.64629,1216.491092,12393.38561,101100.4211,304215.3527,248610.0277,245162.3396,37063.83294
"2019/8/29",1261.255147,64612.38973,5526.710971,47224.36466,21873.16405,26801.62614,69821.79685,1784.3629,13337.1602,9802.674935,20663.68941,1628.45755,73047.26175,62744.54518,30217.20463,67892.79587,226045.2597,11304.45577,10298.28859,99323.86993,1216.472784,12393.55101,101100.6306,304217.4595,248614.3573,245162.99,37064.39803
